time,lead1
0.0,0.024461759418523157
0.002000066668888963,-0.0867491640166305
0.004000133337777926,0.49407838743618143
0.006000200006666888,-0.24906823648497417
0.008000266675555852,-0.04511481458349775
0.010000333344444815,0.15734565083291568
0.012000400013333776,0.10832247596110439
0.01400046668222274,0.3930768056684725
0.016000533351111703,-0.05858108714487076
0.018000600020000666,0.5763789476189456
0.02000066668888963,0.5889862589070685
0.022000733357778593,0.42705586554259345
0.024000800026667553,0.22614301380162904
0.026000866695556516,0.048619866618881014
0.02800093336444548,0.5777849263862758
0.030001000033334443,0.21123940469443384
0.032001066702223406,0.3775776072671852
0.034001133371112366,0.37253467371319116
0.03600120004000133,0.07737408856241168
0.03800126670889029,0.45574249147137136
0.04000133337777926,0.5542345621336782
0.04200140004666822,0.1944729508462772
0.044001466715557186,0.6506654637928655
0.046001533384446146,0.8129529522806922
0.048001600053335106,0.6735295968592248
0.05000166672222407,0.38794684541597424
0.05200173339111303,0.26168185299513885
0.054001800060002,0.7118239458837247
0.05600186672889096,0.16472932804495072
0.058001933397779926,0.8068391949814117
0.060002000066668885,0.5432343206934876
0.06200206673555785,0.4445294989677236
0.06400213340444681,0.6500128810551489
0.06600220007333578,0.40377708776999727
0.06800226674222473,0.8188721669222061
0.0700023334111137,0.9163407058441513
0.07200240008000267,0.5735608279381288
0.07400246674889163,0.8825908008237584
0.07600253341778059,1.0198032838902855
0.07800260008666955,0.7170866728640011
0.08000266675555852,0.895798161840569
0.08200273342444747,0.7594427158029136
0.08400280009333644,0.965934181868986
0.0860028667622254,0.8726008757643524
0.08800293343111437,0.6886709180727799
0.09000300010000332,0.4572306034547603
0.09200306676889229,1.044651432630783
0.09400313343778126,1.1477214110533165
0.09600320010667021,1.0243093148900422
0.09800326677555918,0.8690121686708334
0.10000333344444814,0.6870909398068976
0.10200340011333711,0.9302667385986235
0.10400346678222606,1.3280654424763567
0.10600353345111503,0.9100309025913769
0.108003600120004,0.8265912071271422
0.11000366678889296,1.4738886936785822
0.11200373345778192,1.2158415730689311
0.11400380012667088,1.2859648510408976
0.11600386679555985,1.1728820032883929
0.1180039334644488,0.7229476997423683
0.12000400013333777,1.2481039600493147
0.12200406680222674,1.2249895456996476
0.1240041334711157,1.1994462752317159
0.12600420014000466,0.9034924463016312
0.12800426680889362,1.1651140116050513
0.1300043334777826,0.9689699756035831
0.13200440014667156,1.4355116479970538
0.13400446681556052,1.4360920385377172
0.13600453348444946,1.1591587047216585
0.13800460015333843,1.2304508940581766
0.1400046668222274,1.190298159725243
0.14200473349111636,1.4353726631104005
0.14400480016000533,1.440064395471466
0.1460048668288943,1.4079923133053631
0.14800493349778326,1.2925243281869454
0.1500050001666722,1.1260017416132666
0.15200506683556117,0.9116769241776377
0.15400513350445014,1.3437405669716826
0.1560052001733391,1.5007947944060882
0.15800526684222807,1.4971113598851118
0.16000533351111704,1.4385350210100796
0.162005400180006,1.3829001783570882
0.16400546684889494,1.5193890442844373
0.1660055335177839,1.3398354698360264
0.16800560018667288,1.5390515830152174
0.17000566685556184,1.484372274955119
0.1720057335244508,1.3739629382667609
0.17400580019333978,1.6036037794191804
0.17600586686222874,1.5806034863197347
0.17800593353111768,1.3489262244182334
0.18000600020000665,1.6119400442682665
0.18200606686889562,1.3450301552874766
0.18400613353778458,1.378191454503913
0.18600620020667355,1.2199898035674543
0.18800626687556252,1.6875330583049377
0.19000633354445148,1.3005161756130188
0.19200640021334042,1.569961626331197
0.1940064668822294,1.5652922615671
0.19600653355111836,1.531225026238791
0.19800660022000732,1.4651914169877143
0.2000066668888963,1.063441059181464
0.20200673355778526,1.738588154510601
0.20400680022667422,1.5850804709916024
0.2060068668955632,1.263749817546697
0.20800693356445213,1.8461336420423162
0.2100070002333411,1.4397651391604158
0.21200706690223006,1.5304030126072516
0.21400713357111903,1.1702345872420894
0.216007200240008,1.25664928712744
0.21800726690889696,1.5559512345286137
0.22000733357778593,1.2278546669793913
0.22200740024667487,1.4621394146109814
0.22400746691556384,1.5586360845225733
0.2260075335844528,1.451631390540529
0.22800760025334177,1.5590241800990285
0.23000766692223074,1.7607126604170744
0.2320077335911197,1.506652628176585
0.23400780026000867,1.1666125749681593
0.2360078669288976,1.5167531745709621
0.23800793359778658,1.4771189761370027
0.24000800026667554,1.340624014334009
0.2420080669355645,1.8159104196563787
0.24400813360445348,1.6567722273499879
0.24600820027334244,1.5680654944393322
0.2480082669422314,1.2219926607216804
0.25000833361112035,1.4553007458546183
0.2520084002800093,1.3173684942734318
0.2540084669488983,1.1219379587043
0.25600853361778725,1.1238554124443438
0.2580086002866762,1.3537285697244044
0.2600086669555652,1.2420272978878035
0.26200873362445415,1.696685635259747
0.2640088002933431,1.4723191925321255
0.2660088669622321,1.2066307589994136
0.26800893363112105,1.6299028573338388
0.27000900030001,1.553128842364392
0.2720090669688989,1.0098232987721953
0.2740091336377879,1.2735311645453629
0.27600920030667686,1.4762859649095432
0.2780092669755658,1.6578382984122064
0.2800093336444548,1.0897222896966328
0.28200940031334376,1.0940548054088222
0.28400946698223273,1.1594011187170696
0.2860095336511217,0.9656549902311475
0.28800960032001066,0.7214737415386479
0.29000966698889963,1.1312210624507262
0.2920097336577886,0.8943922623987248
0.29400980032667756,1.2832410364518512
0.29600986699556653,1.2156504178149274
0.2980099336644555,1.0633130920487184
0.3000100003333444,1.3485959858251053
0.3020100670022334,1.4415895807694903
0.30401013367112234,1.2910406332972468
0.3060102003400113,1.0026553073841593
0.3080102670089003,1.0507555733688474
0.31001033367778924,0.4215797191584978
0.3120104003466782,0.9214394762676484
0.3140104670155672,1.2809196109129153
0.31601053368445614,0.9771651780609568
0.3180106003533451,0.9563864994773572
0.3200106670222341,1.0038736001596595
0.32201073369112304,0.8807573729763396
0.324010800360012,0.9922740108303885
0.326010867028901,0.9853407321138058
0.3280109336977899,0.9950095411276138
0.33001100036667885,0.49078543449567813
0.3320110670355678,0.8273372001826171
0.3340111337044568,0.7637980041601812
0.33601120037334575,0.7542851081900341
0.3380112670422347,1.0680672226612569
0.3400113337111237,0.5343771852416349
0.34201140038001265,0.9275329782947366
0.3440114670489016,0.9490419891693149
0.3460115337177906,1.294230403402036
0.34801160038667955,0.9164048516703143
0.3500116670555685,0.9129903268112949
0.3520117337244575,0.7621963661539015
0.35401180039334645,0.9163508558963358
0.35601186706223537,1.1158389848774108
0.35801193373112433,0.6557899262208916
0.3600120004000133,0.444575045306167
0.36201206706890227,0.5817818649254417
0.36401213373779123,0.6240143311821897
0.3660122004066802,0.6982922759592056
0.36801226707556917,0.22049043840454902
0.37001233374445813,0.2949781262970187
0.3720124004133471,0.19848455846873758
0.37401246708223607,0.6485268187699602
0.37601253375112503,0.5960353394494531
0.378012600420014,0.5221478583730934
0.38001266708890297,0.6461820129687241
0.38201273375779193,0.515562583174745
0.38401280042668084,0.25208630174019064
0.3860128670955698,0.24114836034700943
0.3880129337644588,0.09794626953071223
0.39001300043334775,0.2057682854632941
0.3920130671022367,0.5325104857854371
0.3940131337711257,0.38114029652732906
0.39601320044001465,0.06749126728896906
0.3980132671089036,0.3972480128555259
0.4000133337777926,-0.012269910783905658
0.40201340044668155,0.4037575224668169
0.4040134671155705,0.19239529624861734
0.4060135337844595,0.16217498804871905
0.40801360045334845,0.1147192449101318
0.4100136671222374,0.4441483702993351
0.4120137337911264,-0.05594687301373423
0.4140138004600153,-0.03289278565390727
0.41601386712890426,0.026087510108378172
0.4180139337977932,0.12069922226994767
0.4200140004666822,0.012784048396650816
0.42201406713557116,-0.2185281811899491
0.4240141338044601,-0.19335250604108212
0.4260142004733491,0.1412570799384907
0.42801426714223806,0.02044542864384738
0.430014333811127,0.041356926911182756
0.432014400480016,-0.41135900939955844
0.43401446714890496,-0.2332112226355953
0.4360145338177939,-0.5913292245529638
0.4380146004866829,-0.16627255530405644
0.44001466715557186,-0.2523014957930652
0.44201473382446077,-0.09747256506543953
0.44401480049334974,-0.199724495828769
0.4460148671622387,-0.1871486005826596
0.44801493383112767,-0.23898519582860434
0.45001500050001664,-0.30866709201327314
0.4520150671689056,-0.3660507534813863
0.45401513383779457,-0.46345334014870987
0.45601520050668354,-0.7747572378183801
0.4580152671755725,-0.625971130903878
0.46001533384446147,-0.3954426297788599
0.46201540051335044,-0.6612490716940866
0.4640154671822394,-0.5735912864638382
0.46601553385112837,-0.5831587026465332
0.46801560052001734,-0.1545149707330598
0.47001566718890625,-0.5803777072881585
0.4720157338577952,-0.8485230165572137
0.4740158005266842,-0.9406907142085131
0.47601586719557315,-0.7213425064731828
0.4780159338644621,-0.4570939762836242
0.4800160005333511,-0.5735228950072837
0.48201606720224005,-0.4162798764301977
0.484016133871129,-1.0042174765202463
0.486016200540018,-0.8185288151336448
0.48801626720890695,-0.6945819399213364
0.4900163338777959,-0.41549511822698126
0.4920164005466849,-0.9463348451266034
0.49401646721557385,-0.915796509918717
0.4960165338844628,-0.9641568443845043
0.49801660055335173,-0.9450376945143147
0.5000166672222407,-0.9232320381751213
0.5020167338911297,-1.1640869753619203
0.5040168005600186,-0.910559875833811
0.5060168672289076,-0.7733824421124336
0.5080169338977966,-0.9740867982666314
0.5100170005666855,-0.7886577234000403
0.5120170672355745,-1.1502613163465183
0.5140171339044635,-1.0360132184770148
0.5160172005733524,-1.1690776592432601
0.5180172672422414,-1.238811149575146
0.5200173339111304,-1.1322008628714806
0.5220174005800193,-1.0019711721481237
0.5240174672489083,-0.7167003328834258
0.5260175339177973,-0.8338422641048788
0.5280176005866862,-1.197956874665174
0.5300176672555752,-1.096717573226476
0.5320177339244642,-0.8966621823738096
0.5340178005933531,-1.0837787887045462
0.5360178672622421,-1.2881762256546359
0.5380179339311311,-0.8044885008845788
0.54001800060002,-0.8819003549928184
0.5420180672689089,-1.3792226077188674
0.5440181339377979,-1.4665648582834183
0.5460182006066868,-0.9408851003519225
0.5480182672755758,-1.3806284222926568
0.5500183339444648,-1.3691338430717173
0.5520184006133537,-1.5707202508205709
0.5540184672822427,-1.4500588165413841
0.5560185339511317,-1.3705341657275234
0.5580186006200206,-0.9981953001411473
0.5600186672889096,-1.4217585073989802
0.5620187339577986,-1.1886370946993536
0.5640188006266875,-1.3245658967218796
0.5660188672955765,-1.2530222619420663
0.5680189339644655,-1.3197329336233927
0.5700190006333544,-0.8630777930613149
0.5720190673022434,-1.2933954496695825
0.5740191339711324,-1.36144623988899
0.5760192006400213,-1.2506616128274604
0.5780192673089103,-1.5931284819490572
0.5800193339777993,-1.4525875925608582
0.5820194006466882,-1.5988803996061716
0.5840194673155772,-1.601083675764226
0.5860195339844662,-1.288519688660614
0.5880196006533551,-1.3048813221960494
0.5900196673222441,-1.8212138854738067
0.5920197339911331,-1.580391320859114
0.594019800660022,-1.6314383296690353
0.596019867328911,-1.0430824425451557
0.5980199339977998,-1.7048321123658707
0.6000200006666888,-1.5530387046701912
0.6020200673355778,-1.4802789603201472
0.6040201340044667,-1.3569149559588953
0.6060202006733557,-1.8059122051968877
0.6080202673422447,-1.6655521814084477
0.6100203340111336,-1.5296612005879706
0.6120204006800226,-1.448943107344013
0.6140204673489116,-1.3344948579987563
0.6160205340178005,-1.3451620326628446
0.6180206006866895,-1.6866133444124516
0.6200206673555785,-1.6401079365286257
0.6220207340244674,-1.5380224262686895
0.6240208006933564,-1.40029020796912
0.6260208673622454,-1.724159649589661
0.6280209340311343,-1.4407745297414927
0.6300210007000233,-1.2618503814062758
0.6320210673689123,-1.7201856696990618
0.6340211340378012,-1.5510089860905294
0.6360212007066902,-1.3690603583256364
0.6380212673755792,-1.430403165316914
0.6400213340444681,-1.649671905713949
0.6420214007133571,-1.55582639504974
0.6440214673822461,-1.330202245866206
0.646021534051135,-1.6886037866055315
0.648021600720024,-1.8879002769303115
0.650021667388913,-1.2923513669069837
0.652021734057802,-1.4054710674373536
0.6540218007266909,-1.437050404995736
0.6560218673955798,-1.396397422970346
0.6580219340644687,-1.2047562001869832
0.6600220007333577,-1.6096680034172492
0.6620220674022467,-1.098192858163649
0.6640221340711356,-1.6779509497731135
0.6660222007400246,-1.4383272861708478
0.6680222674089136,-1.2990682471743087
0.6700223340778025,-1.2877213618145122
0.6720224007466915,-1.3386937038027629
0.6740224674155805,-1.3009473488844372
0.6760225340844694,-1.4236154974125235
0.6780226007533584,-1.2329211869000094
0.6800226674222474,-1.7045595421739117
0.6820227340911363,-1.5611075259335663
0.6840228007600253,-1.394827977610527
0.6860228674289143,-1.5421040606675742
0.6880229340978032,-1.3126163546451384
0.6900230007666922,-1.193501342862256
0.6920230674355812,-1.1796506287112118
0.6940231341044701,-1.1784457116257687
0.6960232007733591,-1.4243878653945419
0.6980232674422481,-1.4755328772203182
0.700023334111137,-1.1178441962885195
0.702023400780026,-1.337869436337414
0.704023467448915,-1.1578197013684308
0.7060235341178039,-1.1705339175140033
0.7080236007866929,-1.1913334841282244
0.7100236674555819,-0.88253205026171
0.7120237341244707,-0.9871852981832133
0.7140238007933597,-1.042563084429953
0.7160238674622487,-1.237722094057977
0.7180239341311376,-0.8533956742471456
0.7200240008000266,-1.1543463528960594
0.7220240674689156,-1.5217052516996126
0.7240241341378045,-1.1806679046736364
0.7260242008066935,-1.2960054020586202
0.7280242674755825,-1.206966122461273
0.7300243341444714,-0.9404128647454172
0.7320244008133604,-1.2190476799727197
0.7340244674822494,-1.2348125578027584
0.7360245341511383,-1.1315590409962315
0.7380246008200273,-0.7323608907773498
0.7400246674889163,-0.8366777270580762
0.7420247341578052,-0.7760205941453414
0.7440248008266942,-0.9560217153931666
0.7460248674955832,-1.5936635719295968
0.7480249341644721,-1.1467246559587831
0.7500250008333611,-0.6128572330729751
0.7520250675022501,-0.9462359498069862
0.754025134171139,-0.7446414365407708
0.756025200840028,-0.9930269522667571
0.758025267508917,-0.5541470172608705
0.7600253341778059,-0.4189875032306474
0.7620254008466949,-1.0535882151860023
0.7640254675155839,-0.4552668211475873
0.7660255341844728,-0.6240705764773713
0.7680256008533617,-0.830150533352398
0.7700256675222507,-0.7774544750732352
0.7720257341911396,-0.7334308233948172
0.7740258008600286,-0.8719727619502095
0.7760258675289176,-0.5762669300303135
0.7780259341978065,-0.530238660184856
0.7800260008666955,-0.6334236107646405
0.7820260675355845,-0.5873302942108377
0.7840261342044734,-0.9167605797853696
0.7860262008733624,-0.5019783847074045
0.7880262675422514,-0.22505297582292222
0.7900263342111403,-0.4969744724448313
0.7920264008800293,-0.9512300090986451
0.7940264675489183,-0.5395215361291527
0.7960265342178072,-0.22563728437234337
0.7980266008866962,-0.3507197837257232
0.8000266675555852,-0.3275515924534436
0.8020267342244741,-0.6030374028257429
0.8040268008933631,-0.02267255065942486
0.8060268675622521,-0.40175551161622214
0.808026934231141,-0.3636638386213253
0.81002700090003,-0.27859494990875083
0.812027067568919,-0.28086577712208616
0.8140271342378079,-0.20500262885736967
0.8160272009066969,0.09755355702962337
0.8180272675755859,0.0003014945177268191
0.8200273342444748,0.03403882921424212
0.8220274009133638,-0.11464798931916688
0.8240274675822528,-0.14198021457860743
0.8260275342511416,0.11628334152044047
0.8280276009200306,-0.19010803142718474
0.8300276675889195,-0.13746566417324713
0.8320277342578085,0.19802625721212141
0.8340278009266975,0.12727258344926326
0.8360278675955864,0.005829759710345859
0.8380279342644754,-0.10779476477811496
0.8400280009333644,-0.16640974508088402
0.8420280676022533,0.2585192368661089
0.8440281342711423,0.04445479725806149
0.8460282009400313,-0.0033222861830266293
0.8480282676089202,0.3872028272286458
0.8500283342778092,-0.0693523787094395
0.8520284009466982,0.5884929384033383
0.8540284676155872,0.17915574886948085
0.8560285342844761,0.39148898774707486
0.8580286009533651,0.14982590508717752
0.860028667622254,0.343803279350015
0.862028734291143,0.23190633195165866
0.864028800960032,0.40091687442321355
0.866028867628921,0.5023815303556508
0.8680289342978099,0.6718798302580288
0.8700290009666989,0.5451229744568603
0.8720290676355879,0.41463579602149575
0.8740291343044768,0.574754443057295
0.8760292009733658,0.5429984988258928
0.8780292676422548,0.8241240925586656
0.8800293343111437,0.790003174161145
0.8820294009800326,0.5743227103545704
0.8840294676489215,0.7221381176138206
0.8860295343178105,0.5403003879260283
0.8880296009866995,0.7911753561817948
0.8900296676555884,0.9666498450272795
0.8920297343244774,0.6795425741190106
0.8940298009933664,0.33451725842354574
0.8960298676622553,0.6677540334396352
0.8980299343311443,0.7770359127578976
0.9000300010000333,0.8210602108641527
0.9020300676689222,0.7878872475058305
0.9040301343378112,0.5171538997658767
0.9060302010067002,0.9459761448521897
0.9080302676755891,1.0616561864475107
0.9100303343444781,0.8809636234115992
0.9120304010133671,0.748324268699911
0.914030467682256,0.8288665873049512
0.916030534351145,1.0298924100587403
0.918030601020034,0.8945152325937378
0.9200306676889229,1.0182817486381552
0.9220307343578119,1.07724906087322
0.9240308010267009,1.1899854461154526
0.9260308676955898,0.7945450137050073
0.9280309343644788,0.8393208118887566
0.9300310010333678,0.7263373419373937
0.9320310677022567,1.0709760844778287
0.9340311343711457,1.0357834649531683
0.9360312010400347,0.9874631023518494
0.9380312677089236,1.2838435388515412
0.9400313343778125,1.1438035185495437
0.9420314010467015,1.3732343117945058
0.9440314677155904,0.977603216759575
0.9460315343844794,1.2447916408625255
0.9480316010533684,1.0418912520616352
0.9500316677222573,1.1577671409277084
0.9520317343911463,1.0360175003089762
0.9540318010600353,1.1177324206341912
0.9560318677289242,1.008111807822032
0.9580319343978132,1.2135341128369102
0.9600320010667022,1.0238455809273046
0.9620320677355911,1.2023918219967193
0.9640321344044801,1.1901032321293668
0.9660322010733691,1.043416013224237
0.968032267742258,1.5635533817041896
0.970032334411147,1.5061936865473227
0.972032401080036,1.5100063915450725
0.9740324677489249,1.5224812989238359
0.9760325344178139,0.8799545224348342
0.9780326010867029,1.5511123995158829
0.9800326677555918,1.4495993153855677
0.9820327344244808,1.241892419935955
0.9840328010933698,1.5463644834766905
0.9860328677622587,1.4029526973961735
0.9880329344311477,1.3452787895698557
0.9900330011000367,1.3816156709830931
0.9920330677689256,1.1409896831680109
0.9940331344378146,1.279339252877667
0.9960332011067035,1.6774795122871953
0.9980332677755924,1.5606640767042057
1.0000333344444814,1.337194114620896
1.0020334011133705,1.677602019751645
1.0040334677822593,1.641590720836166
1.0060335344511484,1.558322807948147
1.0080336011200373,1.8110366782956113
1.0100336677889263,1.6760222936986053
1.0120337344578152,1.2068312568301922
